instance_id,seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,method,run_role,threshold,delta,max_platoon_size,Pmax,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,time_limit_s,threads,status,objective,objective_total_delay,best_bound,terminal_mip_gap,solve_time_s,model_construction_time_s,end_to_end_time_s,node_count,time_to_first_feasible_s,sol_count,np_30s_status,np_30s_objective,np_recovery_status,np_recovery_objective,np_optimal_objective,np_optimal_source,actual_optimality_gap,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds,matching_chp_objective,pp_optimal_objective,np_30s_terminal_mip_gap,np_30s_solve_time_s,lambda,total_arrival_rate,per_approach_arrival_rate
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,CHP,initial_30s,6,6,,,"[[10], [10], [10], [10]]",4,6,600,0.99,0.002278,20,15.95,638,186.225,7449,30.0,12,OPTIMAL,18.175,727.0,727.0,0.0,0.0036318302154541016,0.004959834739565849,0.008655345052364349,1.0,0.0006458759307861328,3,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,,,,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,CHP,initial_30s,8,8,,,"[[10], [10], [10], [10]]",4,6,600,0.99,0.002208,20,15.95,638,262.275,10491,30.0,12,OPTIMAL,18.175,727.0,727.0,0.0,0.003120899200439453,0.0047462135553359985,0.007931411100502491,1.0,0.0005779266357421875,3,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,,,,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,NP,initial_30s,,,1,1,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",40,600,600,0.0,0.001673,20,0.0,0,0.0,0,30.0,12,TIME_LIMIT,18.425,737.0,235.3724415204552,0.6806344077063023,30.014636039733887,0.018118731677532196,30.032906503761254,35655.0,0.007266044616699219,9,TIME_LIMIT,18.425,,,,,,False,,,False,,,,,,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,2,2,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 1, 1]]",21,165,600,0.725,0.002699,20,1.6,64,17.5,700,30.0,12,TIME_LIMIT,17.975,719.0,539.4333020025508,0.2497450598017374,30.011406898498535,0.008154984563589096,30.019634060588835,337345.0,0.002171039581298828,8,TIME_LIMIT,18.425,,,,,,False,,,False,,17.775,,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,2,2,4,4,"[[4, 4, 2], [4, 2, 4], [4, 4, 2], [4, 4, 1, 1]]",13,63,600,0.895,0.002669,20,4.0,160,26.25,1050,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.2541360855102539,0.006347072310745716,0.2605706144281926,8177.0,0.0013949871063232422,10,TIME_LIMIT,18.425,,,,,,False,,,False,,17.775,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,2,2,6,6,"[[6, 2, 2], [6, 4], [4, 6], [6, 3, 1]]",10,37,600,0.9383333333333334,0.0041915,20,5.6,224,28.875,1155,30.0,12,OPTIMAL,17.775,711.0,710.9999999999618,0.0,0.09398818016052246,0.00811900943517685,0.1022130750015893,1858.0,0.001672983169555664,9,TIME_LIMIT,18.425,,,,,,False,,,False,,17.775,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,2,2,8,8,"[[8, 2], [6, 4], [4, 6], [8, 1, 1]]",9,30,600,0.95,0.002434,20,5.6,224,30.625,1225,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.06270217895507812,0.005596748553216457,0.06837510269843006,611.0,0.0010600090026855469,8,TIME_LIMIT,18.425,,,,,,False,,,False,,17.775,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 1, 1]]",21,165,600,0.725,0.0027695,20,1.6,64,56.5,2260,30.0,12,TIME_LIMIT,17.975,719.0,535.8888423332485,0.25467476726947363,30.010557889938354,0.009165901690721512,30.01980259523539,323462.0,0.002380847930908203,8,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,4,4,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [4, 4, 1, 1]]",13,63,600,0.895,0.002659,20,5.75,230,84.75,3390,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.26567697525024414,0.0064798323437571526,0.2722417331109848,6858.0,0.001405954360961914,10,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,4,4,6,6,"[[6, 4], [6, 4], [6, 4], [6, 3, 1]]",9,30,600,0.95,0.002559,20,10.5,420,93.225,3729,30.0,12,OPTIMAL,18.125,725.0,725.0,0.0,0.07203197479248047,0.0055855512619018555,0.07769275894884729,1140.0,0.0010838508605957031,7,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,18.125,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,4,4,8,8,"[[8, 2], [8, 2], [8, 2], [8, 1, 1]]",9,30,600,0.95,0.002654,20,9.95,398,98.875,3955,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.0472569465637207,0.005665412172675133,0.053005033834651945,554.0,0.0010831356048583984,6,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.002749,20,4.6,184,95.5,3820,30.0,12,TIME_LIMIT,17.775,711.0,499.7847326856022,0.29706788651814037,30.003183841705322,0.0082129817456007,30.011474711556243,342435.0,0.0021817684173583984,10,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [4, 4, 2]]",12,54,600,0.91,0.002568,20,8.75,350,143.25,5730,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.24193310737609863,0.006229533813893795,0.24824430548493195,7390.0,0.0012700557708740234,7,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,6,6,6,6,"[[6, 4], [6, 4], [6, 4], [6, 4]]",8,24,600,0.96,0.002529,20,13.5,540,157.575,6303,30.0,12,OPTIMAL,18.125,725.0,725.0,0.0,0.06496810913085938,0.005476976744830608,0.07052286294575119,895.0,0.0010089874267578125,8,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,18.125,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,6,6,8,8,"[[8, 2], [8, 2], [8, 2], [8, 2]]",8,24,600,0.96,0.0024835,20,12.95,518,167.125,6685,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.028461217880249023,0.005378267727792263,0.03390901408886528,364.0,0.0009350776672363281,10,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.002724,20,4.6,184,134.5,5380,30.0,12,TIME_LIMIT,17.975,719.0,495.5241527702992,0.31081480838623193,30.00943899154663,0.007876252755522728,30.01738688431003,321905.0,0.0020961761474609375,10,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [4, 4, 2]]",12,54,600,0.91,0.006519,20,8.75,350,201.75,8070,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.23972296714782715,0.006225470453500748,0.24603029873496915,7390.0,0.0011420249938964844,7,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,8,8,6,6,"[[6, 4], [6, 4], [6, 4], [6, 4]]",8,24,600,0.96,0.002719,20,13.5,540,221.925,8877,30.0,12,OPTIMAL,18.125,725.0,725.0,0.0,0.062268972396850586,0.005606113933026791,0.06795277679713392,895.0,0.0010039806365966797,8,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,18.125,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep017_seed10963126854995359549,10963126854995359549,17,40,4,"[10, 10, 10, 10]","[[1, 2, 3, 3, 5, 5, 6, 6, 10, 10], [0, 1, 3, 3, 3, 4, 8, 8, 10, 10], [2, 2, 2, 4, 8, 10, 10, 11, 12, 12], [2, 3, 5, 5, 7, 7, 8, 9, 10, 15]]",2.5,1,3,PP,initial_30s,8,8,8,8,"[[8, 2], [8, 2], [8, 2], [8, 2]]",8,24,600,0.96,0.0063045,20,12.95,518,235.375,9415,30.0,12,OPTIMAL,17.775,711.0,711.0,0.0,0.03086686134338379,0.005710972473025322,0.036658625495926855,364.0,0.0009648799896240234,10,TIME_LIMIT,18.425,,,,,,False,,,False,,18.175,17.775,0.6806344077063023,30.014636039733887,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,CHP,initial_30s,2,2,,,"[[10], [3, 4, 2, 1], [1, 9], [10]]",8,21,600,0.965,0.0030545,20,4.35,174,34.125,1365,30.0,12,OPTIMAL,17.75,710.0,710.0,0.0,0.04420614242553711,0.006290786899626255,0.05060938349403572,230.0,0.0028591156005859375,4,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,,,,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,CHP,initial_30s,4,4,,,"[[10], [10], [10], [10]]",4,6,600,0.99,0.0022735,20,10.95,438,110.175,4407,30.0,12,OPTIMAL,17.75,710.0,710.0,0.0,0.002856016159057617,0.004784169606864452,0.007695710428093434,1.0,0.0006411075592041016,2,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,,,,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,CHP,initial_30s,6,6,,,"[[10], [10], [10], [10]]",4,6,600,0.99,0.0037155,20,10.95,438,186.225,7449,30.0,12,OPTIMAL,17.75,710.0,710.0,0.0,0.004172086715698242,0.006739345379173756,0.011008346907558917,1.0,0.001007080078125,2,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,,,,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,CHP,initial_30s,8,8,,,"[[10], [10], [10], [10]]",4,6,600,0.99,0.0021685,20,10.95,438,262.275,10491,30.0,12,OPTIMAL,17.75,710.0,710.0,0.0,0.0031120777130126953,0.004761737771332264,0.007929310583644867,1.0,0.0005831718444824219,2,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,,,,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,NP,initial_30s,,,1,1,"[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",40,600,600,0.0,0.001668,20,0.0,0,0.0,0,30.0,12,TIME_LIMIT,18.35,734.0,278.5208794070063,0.6205437610258769,30.0310001373291,0.0179209029302001,30.049005083741026,54898.0,0.006913185119628906,5,TIME_LIMIT,18.35,,,,,,False,,,False,,,,,,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,2,2,2,2,"[[2, 2, 2, 2, 2], [2, 1, 2, 2, 2, 1], [1, 2, 2, 2, 2, 1], [2, 2, 2, 2, 2]]",22,181,600,0.6983333333333333,0.004757,20,3.65,146,17.5,700,30.0,12,TIME_LIMIT,17.75,710.0,522.1884087028758,0.26452336802411863,30.010000944137573,0.012773294001817703,30.02288138008663,241997.0,0.0035669803619384766,10,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,2,2,4,4,"[[4, 4, 2], [3, 4, 2, 1], [1, 4, 4, 1], [4, 4, 2]]",14,73,600,0.8783333333333333,0.002579,20,3.65,146,26.25,1050,30.0,12,OPTIMAL,17.75,710.0,710.0,0.0,0.37430691719055176,0.006483549252152443,0.38086970819175625,13642.0,0.0036280155181884766,7,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,17.75,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,2,2,6,6,"[[6, 4], [3, 4, 2, 1], [1, 6, 3], [6, 4]]",11,44,600,0.9266666666666666,0.002384,20,4.35,174,28.875,1155,30.0,12,OPTIMAL,17.75,710.0,709.9999999999998,0.0,0.11954617500305176,0.005564889870584011,0.12518100142526292,3485.0,0.0010402202606201172,8,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,17.75,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,2,2,8,8,"[[8, 2], [3, 4, 2, 1], [1, 8, 1], [8, 2]]",11,44,600,0.9266666666666666,0.002594,20,3.65,146,30.625,1225,30.0,12,OPTIMAL,17.75,710.0,710.0,0.0,0.06554388999938965,0.005965765565633774,0.0715810668527069,1409.0,0.0011339187622070312,8,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,17.75,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.0025485,20,8.0,320,56.5,2260,30.0,12,TIME_LIMIT,17.75,710.0,601.341479873572,0.15304016919215213,30.01034688949585,0.007387915626168251,30.017800597875414,346726.0,0.0020318031311035156,6,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,4,4,4,4,"[[4, 4, 2], [4, 4, 2], [4, 4, 2], [4, 4, 2]]",12,54,600,0.91,0.002574,20,8.75,350,84.75,3390,30.0,12,OPTIMAL,17.75,710.0,709.999999999976,0.0,0.23457098007202148,0.005873396061360836,0.2405194070296874,6038.0,0.0033109188079833984,8,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,17.75,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,4,4,6,6,"[[6, 4], [6, 4], [6, 4], [6, 4]]",8,24,600,0.96,0.002624,20,10.2,408,93.225,3729,30.0,12,OPTIMAL,17.75,710.0,710.0,0.0,0.03750801086425781,0.0054175965487957,0.04299090010909939,504.0,0.0009229183197021484,4,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,17.75,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,4,4,8,8,"[[8, 2], [8, 2], [8, 2], [8, 2]]",8,24,600,0.96,0.002414,20,9.55,382,98.875,3955,30.0,12,OPTIMAL,17.75,710.0,710.0,0.0,0.027400970458984375,0.004834366030991077,0.032298160728777885,234.0,0.0008289813995361328,5,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,17.75,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
N40_lambda2p5_rep018_seed331978231374623599,331978231374623599,18,40,4,"[10, 10, 10, 10]","[[4, 5, 5, 6, 6, 6, 7, 8, 10, 12], [1, 2, 2, 5, 7, 7, 8, 11, 13, 16], [0, 3, 3, 4, 5, 6, 8, 9, 10, 10], [4, 4, 5, 6, 6, 7, 7, 9, 10, 11]]",2.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,150,600,0.75,0.0045115,20,8.0,320,95.5,3820,30.0,12,TIME_LIMIT,17.75,710.0,606.7721655612634,0.14539131611089667,30.01354217529297,0.01198639441281557,30.025630072863994,357873.0,0.002187013626098633,6,TIME_LIMIT,18.35,,,,,,False,,,False,,17.75,,0.6205437610258769,30.0310001373291,2.5,2.5,0.625
